"fk_personne","nom","annee_nais","fk_uni","universite"
http://www.wikidata.org/entity/Q6308380,Julie McCrossin,1954,http://www.wikidata.org/entity/Q7660170,Sydney Teachers College
http://www.wikidata.org/entity/Q21536054,Kathleen Clare O'Keeffe,1883,http://www.wikidata.org/entity/Q7660171,Sydney Technical College
http://www.wikidata.org/entity/Q2924402,Brenda Howard,1946,http://www.wikidata.org/entity/Q3508982,Syosset High School
http://www.wikidata.org/entity/Q5092780,Cheryl Strayed,1968,http://www.wikidata.org/entity/Q617433,Syracuse University
http://www.wikidata.org/entity/Q16731647,Louise Antony,1950,http://www.wikidata.org/entity/Q617433,Syracuse University
http://www.wikidata.org/entity/Q7648425,Susan Stern,1943,http://www.wikidata.org/entity/Q617433,Syracuse University
http://www.wikidata.org/entity/Q116842753,Marwa Fatafta,1983,http://www.wikidata.org/entity/Q617433,Syracuse University
http://www.wikidata.org/entity/Q108817009,Henrique Antunes Cunha Júnior,1952,http://www.wikidata.org/entity/Q1817137,São Paulo State University
http://www.wikidata.org/entity/Q16071046,Lin Fei-fan,1988,http://www.wikidata.org/entity/Q15913474,Tainan Municipal Houjia Junior High School
http://www.wikidata.org/entity/Q16071046,Lin Fei-fan,1988,http://www.wikidata.org/entity/Q15913064,Tainan Municipal Shengli Elementary School
http://www.wikidata.org/entity/Q6551382,Linda Arrigo,1949,http://www.wikidata.org/entity/Q714962,Taipei American School
http://www.wikidata.org/entity/Q9299001,Yang Hsien-hung,1953,http://www.wikidata.org/entity/Q701818,Taipei Medical University
http://www.wikidata.org/entity/Q9292454,Freddy Lim,1976,http://www.wikidata.org/entity/Q75692505,Taipei Municipal Huaisheng Junior High School
http://www.wikidata.org/entity/Q9369308,Chen Wei-ting,1990,http://www.wikidata.org/entity/Q697974,Taipei Municipal Jianguo High School
http://www.wikidata.org/entity/Q706728,Chiang Peng-chien,1940,http://www.wikidata.org/entity/Q697974,Taipei Municipal Jianguo High School
http://www.wikidata.org/entity/Q465284,Annette Lu,1944,http://www.wikidata.org/entity/Q697164,Taipei Municipal Taipei First Girls' High School
http://www.wikidata.org/entity/Q7967389,Wang Ching-feng,1952,http://www.wikidata.org/entity/Q697164,Taipei Municipal Taipei First Girls' High School
http://www.wikidata.org/entity/Q9292454,Freddy Lim,1976,http://www.wikidata.org/entity/Q7676315,Taipei Private Yan Ping High School
http://www.wikidata.org/entity/Q64783241,Yuri Namekawa,1986,http://www.wikidata.org/entity/Q11435497,Taisei Girls High School
http://www.wikidata.org/entity/Q58606778,Guljahon Bobosodiqova,1937,http://www.wikidata.org/entity/Q1528756,Tajik National University
http://www.wikidata.org/entity/Q18001546,Oinikhol Bobonazarova,1948,http://www.wikidata.org/entity/Q1528756,Tajik National University
http://www.wikidata.org/entity/Q65262126,Kari Käsper,1981,http://www.wikidata.org/entity/Q604487,Tallinn University of Technology
http://www.wikidata.org/entity/Q19668185,Sayaka Osakabe,1977,http://www.wikidata.org/entity/Q1141980,Tama Art University
http://www.wikidata.org/entity/Q113377686,Bois Frederic Burk,1906,http://www.wikidata.org/entity/Q7680600,Tamalpais High School
http://www.wikidata.org/entity/Q4905210,Ahmed Seada,1983,http://www.wikidata.org/entity/Q2917699,Tanta University
http://www.wikidata.org/entity/Q4236900,Hryhoriy Kochur,1908,http://www.wikidata.org/entity/Q84151,Taras Shevchenko National University of Kyiv
http://www.wikidata.org/entity/Q553943,Anna Hutsol,1984,http://www.wikidata.org/entity/Q84151,Taras Shevchenko National University of Kyiv
http://www.wikidata.org/entity/Q13359795,Alexandra Shevchenko,1988,http://www.wikidata.org/entity/Q84151,Taras Shevchenko National University of Kyiv
http://www.wikidata.org/entity/Q14770921,Oksana Shachko,1987,http://www.wikidata.org/entity/Q84151,Taras Shevchenko National University of Kyiv
http://www.wikidata.org/entity/Q4721502,Alexis Nour,1877,http://www.wikidata.org/entity/Q84151,Taras Shevchenko National University of Kyiv
http://www.wikidata.org/entity/Q2902857,Valeriy Marchenko,1947,http://www.wikidata.org/entity/Q84151,Taras Shevchenko National University of Kyiv
http://www.wikidata.org/entity/Q20084039,Yulia Marushevska,1989,http://www.wikidata.org/entity/Q84151,Taras Shevchenko National University of Kyiv
http://www.wikidata.org/entity/Q85996066,Q85996066,1990,http://www.wikidata.org/entity/Q84151,Taras Shevchenko National University of Kyiv
http://www.wikidata.org/entity/Q85996130,Server Mustafayev,1986,http://www.wikidata.org/entity/Q84151,Taras Shevchenko National University of Kyiv
http://www.wikidata.org/entity/Q51668294,Iryna Zaslavska,1928,http://www.wikidata.org/entity/Q84151,Taras Shevchenko National University of Kyiv
http://www.wikidata.org/entity/Q54861426,Anna Mokrousova,1981,http://www.wikidata.org/entity/Q84151,Taras Shevchenko National University of Kyiv
http://www.wikidata.org/entity/Q23912885,Svitlana Kyrychenko,1935,http://www.wikidata.org/entity/Q84151,Taras Shevchenko National University of Kyiv
http://www.wikidata.org/entity/Q13834877,Inna Shevchenko,1990,http://www.wikidata.org/entity/Q12074611,"Taras Shevchenko National University of Kyiv, Institute of Journalism"
http://www.wikidata.org/entity/Q2084848,Viacheslav Chornovil,1937,http://www.wikidata.org/entity/Q12074611,"Taras Shevchenko National University of Kyiv, Institute of Journalism"
http://www.wikidata.org/entity/Q98073295,Archana Soreng,1996,http://www.wikidata.org/entity/Q2151120,Tata Institute of Social Sciences
http://www.wikidata.org/entity/Q980390,Sheela Patel,1952,http://www.wikidata.org/entity/Q2151120,Tata Institute of Social Sciences
http://www.wikidata.org/entity/Q6749405,Mani Mitchell,1953,http://www.wikidata.org/entity/Q7688827,Taupo-nui-a-Tia College
http://www.wikidata.org/entity/Q4458925,Aleksandr Tkachenko,1945,http://www.wikidata.org/entity/Q1517401,Tavrida National V.I. Vernadsky University
