item,itemLabel,occupation,occupationLabel
http://www.wikidata.org/entity/Q6774562,Martha Shelley,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q1923264,Riffat Hassan,http://www.wikidata.org/entity/Q1234713,theologian
http://www.wikidata.org/entity/Q1923264,Riffat Hassan,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q1923264,Riffat Hassan,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q1977977,Hannemieke Stamperius,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q1977977,Hannemieke Stamperius,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q112114004,Angela Lynn Douglas,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q7647892,Susan Griffin,http://www.wikidata.org/entity/Q28389,screenwriter
http://www.wikidata.org/entity/Q7647892,Susan Griffin,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q7647892,Susan Griffin,http://www.wikidata.org/entity/Q49757,poet
http://www.wikidata.org/entity/Q7647892,Susan Griffin,http://www.wikidata.org/entity/Q3578589,environmentalist
http://www.wikidata.org/entity/Q7647892,Susan Griffin,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q7648425,Susan Stern,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q7688094,Tatiana Mamonova,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q7688094,Tatiana Mamonova,http://www.wikidata.org/entity/Q49757,poet
http://www.wikidata.org/entity/Q7688094,Tatiana Mamonova,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q7688094,Tatiana Mamonova,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q7934088,"Virginia ""Ginny"" Montes",http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q5761439,Hilda Morales Trujillo,http://www.wikidata.org/entity/Q40348,lawyer
http://www.wikidata.org/entity/Q5761439,Hilda Morales Trujillo,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q5761439,Hilda Morales Trujillo,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q110714777,Marilee France,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q110714777,Marilee France,http://www.wikidata.org/entity/Q15627169,trade unionist
http://www.wikidata.org/entity/Q110714777,Marilee France,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q9154965,Ann Snitow,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q9154965,Ann Snitow,http://www.wikidata.org/entity/Q1622272,university teacher
http://www.wikidata.org/entity/Q9154965,Ann Snitow,http://www.wikidata.org/entity/Q3400985,academic
http://www.wikidata.org/entity/Q9154965,Ann Snitow,http://www.wikidata.org/entity/Q6051619,opinion journalist
http://www.wikidata.org/entity/Q9154965,Ann Snitow,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q9154965,Ann Snitow,http://www.wikidata.org/entity/Q34074720,feminist
http://www.wikidata.org/entity/Q5562038,Hilda Molina,http://www.wikidata.org/entity/Q901,scientist
http://www.wikidata.org/entity/Q5562038,Hilda Molina,http://www.wikidata.org/entity/Q39631,physician
http://www.wikidata.org/entity/Q5562038,Hilda Molina,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q5648274,Hank Adams,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q4934617,Bobbi Sykes,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q4934617,Bobbi Sykes,http://www.wikidata.org/entity/Q49757,poet
http://www.wikidata.org/entity/Q4934617,Bobbi Sykes,http://www.wikidata.org/entity/Q864380,biographer
http://www.wikidata.org/entity/Q4934617,Bobbi Sykes,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q27576343,Magaly Pineda Antonia Tejada,http://www.wikidata.org/entity/Q1622272,university teacher
http://www.wikidata.org/entity/Q27576343,Magaly Pineda Antonia Tejada,http://www.wikidata.org/entity/Q2306091,sociologist
http://www.wikidata.org/entity/Q27576343,Magaly Pineda Antonia Tejada,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q28700728,Lionel Rosenblatt,http://www.wikidata.org/entity/Q193391,diplomat
http://www.wikidata.org/entity/Q28700728,Lionel Rosenblatt,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q28966882,Leonards Latkovskis,http://www.wikidata.org/entity/Q201788,historian
http://www.wikidata.org/entity/Q28966882,Leonards Latkovskis,http://www.wikidata.org/entity/Q201788,historian
http://www.wikidata.org/entity/Q28966882,Leonards Latkovskis,http://www.wikidata.org/entity/Q201788,historian
http://www.wikidata.org/entity/Q28966882,Leonards Latkovskis,http://www.wikidata.org/entity/Q201788,historian
http://www.wikidata.org/entity/Q28966882,Leonards Latkovskis,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q28966882,Leonards Latkovskis,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q28966882,Leonards Latkovskis,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q28966882,Leonards Latkovskis,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q122110266,Dick Wagner,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q122110266,Dick Wagner,http://www.wikidata.org/entity/Q201788,historian
http://www.wikidata.org/entity/Q122110266,Dick Wagner,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q20058733,Lynn Miles,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q20058733,Lynn Miles,http://www.wikidata.org/entity/Q15253558,activist
http://www.wikidata.org/entity/Q28852625,Rose Mbowa,http://www.wikidata.org/entity/Q33999,actor
http://www.wikidata.org/entity/Q28852625,Rose Mbowa,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q28852625,Rose Mbowa,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q5236142,David Kretzmer,http://www.wikidata.org/entity/Q40348,lawyer
http://www.wikidata.org/entity/Q5236142,David Kretzmer,http://www.wikidata.org/entity/Q380075,advocate
http://www.wikidata.org/entity/Q5236142,David Kretzmer,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q5236142,David Kretzmer,http://www.wikidata.org/entity/Q16012028,legal scholar
http://www.wikidata.org/entity/Q4664487,Abby Rockefeller,http://www.wikidata.org/entity/Q15839134,ecologist
http://www.wikidata.org/entity/Q4664487,Abby Rockefeller,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q110123613,Claudia Levy,http://www.wikidata.org/entity/Q1930187,journalist
http://www.wikidata.org/entity/Q110123613,Claudia Levy,http://www.wikidata.org/entity/Q17351648,newspaper editor
http://www.wikidata.org/entity/Q110123613,Claudia Levy,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q38276048,Kazuyuki Azusawa,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q59160146,Sally Alexander,http://www.wikidata.org/entity/Q201788,historian
http://www.wikidata.org/entity/Q59160146,Sally Alexander,http://www.wikidata.org/entity/Q3400985,academic
http://www.wikidata.org/entity/Q59160146,Sally Alexander,http://www.wikidata.org/entity/Q11774202,essayist
http://www.wikidata.org/entity/Q59160146,Sally Alexander,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q60483858,Annik Houel,http://www.wikidata.org/entity/Q212980,psychologist
http://www.wikidata.org/entity/Q60483858,Annik Houel,http://www.wikidata.org/entity/Q1622272,university teacher
http://www.wikidata.org/entity/Q60483858,Annik Houel,http://www.wikidata.org/entity/Q28004591,professeur des universités
http://www.wikidata.org/entity/Q60483858,Annik Houel,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q60483858,Annik Houel,http://www.wikidata.org/entity/Q34074720,feminist
http://www.wikidata.org/entity/Q55759601,Clela Rorex,http://www.wikidata.org/entity/Q738142,clerk
http://www.wikidata.org/entity/Q55759601,Clela Rorex,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q95196473,Tatiana Mamonova,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q100276084,Priscilla Jana,http://www.wikidata.org/entity/Q40348,lawyer
http://www.wikidata.org/entity/Q100276084,Priscilla Jana,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q100276084,Priscilla Jana,http://www.wikidata.org/entity/Q193391,diplomat
http://www.wikidata.org/entity/Q100276084,Priscilla Jana,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q50349791,Delia Zamudio,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q50349791,Delia Zamudio,http://www.wikidata.org/entity/Q15627169,trade unionist
http://www.wikidata.org/entity/Q62567005,Dolores Bargowski,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q62567005,Dolores Bargowski,http://www.wikidata.org/entity/Q19509201,LGBTQI+ rights activist
http://www.wikidata.org/entity/Q50515913,Q50515913,http://www.wikidata.org/entity/Q40348,lawyer
http://www.wikidata.org/entity/Q50515913,Q50515913,http://www.wikidata.org/entity/Q333634,translator
http://www.wikidata.org/entity/Q50515913,Q50515913,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q51026578,Linda Carol Brown,http://www.wikidata.org/entity/Q37226,teacher
http://www.wikidata.org/entity/Q51026578,Linda Carol Brown,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q51026578,Linda Carol Brown,http://www.wikidata.org/entity/Q15253558,activist
http://www.wikidata.org/entity/Q51395828,Carl Christian Olsen,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q106950814,Nina Brugo,http://www.wikidata.org/entity/Q40348,lawyer
http://www.wikidata.org/entity/Q106950814,Nina Brugo,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q85621161,Ahmed Othmani,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q96257745,Ann Wright,http://www.wikidata.org/entity/Q333634,translator
http://www.wikidata.org/entity/Q96257745,Ann Wright,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q274309,Élisabeth Badinter,http://www.wikidata.org/entity/Q201788,historian
http://www.wikidata.org/entity/Q274309,Élisabeth Badinter,http://www.wikidata.org/entity/Q462390,docent
http://www.wikidata.org/entity/Q274309,Élisabeth Badinter,http://www.wikidata.org/entity/Q4964182,philosopher
http://www.wikidata.org/entity/Q274309,Élisabeth Badinter,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q160456,Angela Davis,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q160456,Angela Davis,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q160456,Angela Davis,http://www.wikidata.org/entity/Q121594,professor
http://www.wikidata.org/entity/Q160456,Angela Davis,http://www.wikidata.org/entity/Q217105,political prisoner
http://www.wikidata.org/entity/Q160456,Angela Davis,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q160456,Angela Davis,http://www.wikidata.org/entity/Q1622272,university teacher
http://www.wikidata.org/entity/Q160456,Angela Davis,http://www.wikidata.org/entity/Q4964182,philosopher
http://www.wikidata.org/entity/Q160456,Angela Davis,http://www.wikidata.org/entity/Q18814623,autobiographer
http://www.wikidata.org/entity/Q160456,Angela Davis,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q160456,Angela Davis,http://www.wikidata.org/entity/Q34074720,feminist
http://www.wikidata.org/entity/Q215868,Alice Walker,http://www.wikidata.org/entity/Q28389,screenwriter
http://www.wikidata.org/entity/Q215868,Alice Walker,http://www.wikidata.org/entity/Q33999,actor
http://www.wikidata.org/entity/Q215868,Alice Walker,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q215868,Alice Walker,http://www.wikidata.org/entity/Q49757,poet
http://www.wikidata.org/entity/Q215868,Alice Walker,http://www.wikidata.org/entity/Q974144,educator
http://www.wikidata.org/entity/Q215868,Alice Walker,http://www.wikidata.org/entity/Q1021386,civil rights advocate
http://www.wikidata.org/entity/Q215868,Alice Walker,http://www.wikidata.org/entity/Q1622272,university teacher
http://www.wikidata.org/entity/Q215868,Alice Walker,http://www.wikidata.org/entity/Q3282637,film producer
http://www.wikidata.org/entity/Q215868,Alice Walker,http://www.wikidata.org/entity/Q4853732,children's writer
http://www.wikidata.org/entity/Q215868,Alice Walker,http://www.wikidata.org/entity/Q6625963,novelist
http://www.wikidata.org/entity/Q215868,Alice Walker,http://www.wikidata.org/entity/Q11774202,essayist
http://www.wikidata.org/entity/Q215868,Alice Walker,http://www.wikidata.org/entity/Q15949613,short story writer
http://www.wikidata.org/entity/Q215868,Alice Walker,http://www.wikidata.org/entity/Q61048378,climate activist
http://www.wikidata.org/entity/Q22096826,Adalbert “Bert” Tucker,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q22096826,Adalbert “Bert” Tucker,http://www.wikidata.org/entity/Q61048378,climate activist
http://www.wikidata.org/entity/Q251012,Álvaro Gil-Robles,http://www.wikidata.org/entity/Q40348,lawyer
http://www.wikidata.org/entity/Q251012,Álvaro Gil-Robles,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q251012,Álvaro Gil-Robles,http://www.wikidata.org/entity/Q185351,jurist
http://www.wikidata.org/entity/Q251012,Álvaro Gil-Robles,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q5265711,Dossie Easton,http://www.wikidata.org/entity/Q49757,poet
http://www.wikidata.org/entity/Q5265711,Dossie Easton,http://www.wikidata.org/entity/Q1900167,psychotherapist
http://www.wikidata.org/entity/Q5265711,Dossie Easton,http://www.wikidata.org/entity/Q16626706,family therapist
http://www.wikidata.org/entity/Q5265711,Dossie Easton,http://www.wikidata.org/entity/Q21507004,sex educator
http://www.wikidata.org/entity/Q5265711,Dossie Easton,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q5271083,Diana Alstad,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q5271083,Diana Alstad,http://www.wikidata.org/entity/Q28692502,women's rights activist
http://www.wikidata.org/entity/Q5257279,Denis Hayes,http://www.wikidata.org/entity/Q3578589,environmentalist
http://www.wikidata.org/entity/Q5257279,Denis Hayes,http://www.wikidata.org/entity/Q15839134,ecologist
http://www.wikidata.org/entity/Q5257279,Denis Hayes,http://www.wikidata.org/entity/Q61048378,climate activist
http://www.wikidata.org/entity/Q160456,Angela Davis,http://www.wikidata.org/entity/Q36180,writer
http://www.wikidata.org/entity/Q160456,Angela Davis,http://www.wikidata.org/entity/Q82955,politician
http://www.wikidata.org/entity/Q160456,Angela Davis,http://www.wikidata.org/entity/Q121594,professor
http://www.wikidata.org/entity/Q160456,Angela Davis,http://www.wikidata.org/entity/Q217105,political prisoner
http://www.wikidata.org/entity/Q160456,Angela Davis,http://www.wikidata.org/entity/Q1476215,human rights activist
http://www.wikidata.org/entity/Q160456,Angela Davis,http://www.wikidata.org/entity/Q1622272,university teacher
http://www.wikidata.org/entity/Q160456,Angela Davis,http://www.wikidata.org/entity/Q4964182,philosopher
