item,itemLabel,occupationLabel
http://www.wikidata.org/entity/Q18746670,Hildur Schirmer,women's rights activist
http://www.wikidata.org/entity/Q109197284,Janey Tetary,indentured servant
http://www.wikidata.org/entity/Q109197284,Janey Tetary,women's rights activist
http://www.wikidata.org/entity/Q21536116,Caroline Edgeworth David,university teacher
http://www.wikidata.org/entity/Q21536116,Caroline Edgeworth David,scholar
http://www.wikidata.org/entity/Q21536116,Caroline Edgeworth David,suffragist
http://www.wikidata.org/entity/Q21536116,Caroline Edgeworth David,women's rights activist
http://www.wikidata.org/entity/Q26156397,Theodore Haver,editor
http://www.wikidata.org/entity/Q26156397,Theodore Haver,women's rights activist
http://www.wikidata.org/entity/Q71410,Anita Augspurg,actor
http://www.wikidata.org/entity/Q71410,Anita Augspurg,lawyer
http://www.wikidata.org/entity/Q71410,Anita Augspurg,politician
http://www.wikidata.org/entity/Q71410,Anita Augspurg,jurist
http://www.wikidata.org/entity/Q71410,Anita Augspurg,suffragette
http://www.wikidata.org/entity/Q71410,Anita Augspurg,author
http://www.wikidata.org/entity/Q71410,Anita Augspurg,editor
http://www.wikidata.org/entity/Q71410,Anita Augspurg,stage actor
http://www.wikidata.org/entity/Q71410,Anita Augspurg,peace activist
http://www.wikidata.org/entity/Q71410,Anita Augspurg,women's rights activist
http://www.wikidata.org/entity/Q75823,Clara Zetkin,writer
http://www.wikidata.org/entity/Q75823,Clara Zetkin,teacher
http://www.wikidata.org/entity/Q75823,Clara Zetkin,politician
http://www.wikidata.org/entity/Q75823,Clara Zetkin,suffragette
http://www.wikidata.org/entity/Q75823,Clara Zetkin,editor
http://www.wikidata.org/entity/Q75823,Clara Zetkin,journalist
http://www.wikidata.org/entity/Q75823,Clara Zetkin,peace activist
http://www.wikidata.org/entity/Q75823,Clara Zetkin,women's rights activist
http://www.wikidata.org/entity/Q3432256,Mary Westenholz,writer
http://www.wikidata.org/entity/Q3432256,Mary Westenholz,women's rights activist
http://www.wikidata.org/entity/Q2646853,Alice Stone Blackwell,writer
http://www.wikidata.org/entity/Q2646853,Alice Stone Blackwell,poet
http://www.wikidata.org/entity/Q2646853,Alice Stone Blackwell,suffragette
http://www.wikidata.org/entity/Q2646853,Alice Stone Blackwell,biographer
http://www.wikidata.org/entity/Q2646853,Alice Stone Blackwell,journalist
http://www.wikidata.org/entity/Q2646853,Alice Stone Blackwell,women's rights activist
http://www.wikidata.org/entity/Q3271705,Léonie La Fontaine,editor
http://www.wikidata.org/entity/Q3271705,Léonie La Fontaine,pacifist
http://www.wikidata.org/entity/Q3271705,Léonie La Fontaine,women's rights activist
http://www.wikidata.org/entity/Q4976415,Hilda Sachs,writer
http://www.wikidata.org/entity/Q4976415,Hilda Sachs,translator
http://www.wikidata.org/entity/Q4976415,Hilda Sachs,journalist
http://www.wikidata.org/entity/Q4976415,Hilda Sachs,linguist
http://www.wikidata.org/entity/Q4976415,Hilda Sachs,women's rights activist
http://www.wikidata.org/entity/Q76192031,Melania Rajchmanowa,women's rights activist
http://www.wikidata.org/entity/Q123688232,Ella Merriman Sharp,conservationist
http://www.wikidata.org/entity/Q123688232,Ella Merriman Sharp,women's rights activist
http://www.wikidata.org/entity/Q7659535,"Sybil Thomas, Viscountess Rhondda",suffragette
http://www.wikidata.org/entity/Q7659535,"Sybil Thomas, Viscountess Rhondda",women's rights activist
http://www.wikidata.org/entity/Q98382293,Virginia Brunner,teacher
http://www.wikidata.org/entity/Q98382293,Virginia Brunner,women's rights activist
http://www.wikidata.org/entity/Q16594765,Emmy Christine Evald,teacher
http://www.wikidata.org/entity/Q16594765,Emmy Christine Evald,organist
http://www.wikidata.org/entity/Q16594765,Emmy Christine Evald,philanthropist
http://www.wikidata.org/entity/Q16594765,Emmy Christine Evald,women's rights activist
http://www.wikidata.org/entity/Q16594765,Emmy Christine Evald,Q47262408
http://www.wikidata.org/entity/Q6759769,Margaret Nevinson,suffragette
http://www.wikidata.org/entity/Q6759769,Margaret Nevinson,women's rights activist
http://www.wikidata.org/entity/Q17119895,Aadel Lampe,teacher
http://www.wikidata.org/entity/Q17119895,Aadel Lampe,politician
http://www.wikidata.org/entity/Q17119895,Aadel Lampe,women's rights activist
http://www.wikidata.org/entity/Q18758670,Olga Ossani,writer
http://www.wikidata.org/entity/Q18758670,Olga Ossani,journalist
http://www.wikidata.org/entity/Q18758670,Olga Ossani,creator
http://www.wikidata.org/entity/Q18758670,Olga Ossani,dancer
http://www.wikidata.org/entity/Q18758670,Olga Ossani,women's rights activist
http://www.wikidata.org/entity/Q56042631,Olga Friedemann,women's rights activist
http://www.wikidata.org/entity/Q60512350,Barbara Steel,suffragist
http://www.wikidata.org/entity/Q60512350,Barbara Steel,women's rights activist
http://www.wikidata.org/entity/Q22666128,Bertha Nordenson,suffragist
http://www.wikidata.org/entity/Q22666128,Bertha Nordenson,women's rights activist
http://www.wikidata.org/entity/Q26208095,Maria Bezobrazova,teacher
http://www.wikidata.org/entity/Q26208095,Maria Bezobrazova,historian
http://www.wikidata.org/entity/Q26208095,Maria Bezobrazova,journalist
http://www.wikidata.org/entity/Q26208095,Maria Bezobrazova,philosopher
http://www.wikidata.org/entity/Q26208095,Maria Bezobrazova,women's rights activist
http://www.wikidata.org/entity/Q2418894,Hilda Ram,writer
http://www.wikidata.org/entity/Q2418894,Hilda Ram,poet
http://www.wikidata.org/entity/Q2418894,Hilda Ram,women's rights activist
http://www.wikidata.org/entity/Q236599,Ethel Smyth,writer
http://www.wikidata.org/entity/Q236599,Ethel Smyth,composer
http://www.wikidata.org/entity/Q236599,Ethel Smyth,conductor
http://www.wikidata.org/entity/Q236599,Ethel Smyth,nurse
http://www.wikidata.org/entity/Q236599,Ethel Smyth,suffragette
http://www.wikidata.org/entity/Q236599,Ethel Smyth,librettist
http://www.wikidata.org/entity/Q236599,Ethel Smyth,autobiographer
http://www.wikidata.org/entity/Q236599,Ethel Smyth,suffragist
http://www.wikidata.org/entity/Q236599,Ethel Smyth,women's rights activist
http://www.wikidata.org/entity/Q1897401,Marie Lang,writer
http://www.wikidata.org/entity/Q1897401,Marie Lang,editor
http://www.wikidata.org/entity/Q1897401,Marie Lang,salonnière
http://www.wikidata.org/entity/Q1897401,Marie Lang,women's rights activist
http://www.wikidata.org/entity/Q29044080,Aletta Lorentz-Kaiser,women's rights activist
http://www.wikidata.org/entity/Q211519,Emmeline Pankhurst,writer
http://www.wikidata.org/entity/Q211519,Emmeline Pankhurst,politician
http://www.wikidata.org/entity/Q211519,Emmeline Pankhurst,suffragette
http://www.wikidata.org/entity/Q211519,Emmeline Pankhurst,human rights activist
http://www.wikidata.org/entity/Q211519,Emmeline Pankhurst,women's rights activist
http://www.wikidata.org/entity/Q3723142,Elisa Agnini Lollini,politician
http://www.wikidata.org/entity/Q3723142,Elisa Agnini Lollini,activist
http://www.wikidata.org/entity/Q3723142,Elisa Agnini Lollini,women's rights activist
http://www.wikidata.org/entity/Q5056489,Cecilie Thoresen Krog,politician
http://www.wikidata.org/entity/Q5056489,Cecilie Thoresen Krog,women's rights activist
http://www.wikidata.org/entity/Q4883360,Bella Guerin,suffragette
http://www.wikidata.org/entity/Q4883360,Bella Guerin,women's rights activist
http://www.wikidata.org/entity/Q81370330,Brita Bjørgum,writer
http://www.wikidata.org/entity/Q81370330,Brita Bjørgum,teacher
http://www.wikidata.org/entity/Q81370330,Brita Bjørgum,women's rights activist
http://www.wikidata.org/entity/Q104376945,Anna Ptáčková,writer
http://www.wikidata.org/entity/Q104376945,Anna Ptáčková,women's rights activist
http://www.wikidata.org/entity/Q16430145,Katrín Magnússon,politician
http://www.wikidata.org/entity/Q16430145,Katrín Magnússon,women's rights activist
http://www.wikidata.org/entity/Q15996424,Blanche Edwards-Pilliet,physician
http://www.wikidata.org/entity/Q15996424,Blanche Edwards-Pilliet,suffragette
http://www.wikidata.org/entity/Q15996424,Blanche Edwards-Pilliet,human rights activist
http://www.wikidata.org/entity/Q15996424,Blanche Edwards-Pilliet,women's rights activist
http://www.wikidata.org/entity/Q56248900,Clara Jaschke,railway worker
http://www.wikidata.org/entity/Q56248900,Clara Jaschke,women's rights activist
http://www.wikidata.org/entity/Q60642901,Charlotte Eilersgaard,writer
http://www.wikidata.org/entity/Q60642901,Charlotte Eilersgaard,editor
http://www.wikidata.org/entity/Q60642901,Charlotte Eilersgaard,women's rights activist
http://www.wikidata.org/entity/Q50310008,Anyentyuwe,teacher
http://www.wikidata.org/entity/Q50310008,Anyentyuwe,women's rights activist
http://www.wikidata.org/entity/Q21539214,Ida Mary McAulay,women's rights activist
http://www.wikidata.org/entity/Q22955277,Catherina Geertruida Doijer,women's rights activist
http://www.wikidata.org/entity/Q270207,Carrie Chapman Catt,writer
http://www.wikidata.org/entity/Q270207,Carrie Chapman Catt,politician
http://www.wikidata.org/entity/Q270207,Carrie Chapman Catt,journalist
http://www.wikidata.org/entity/Q270207,Carrie Chapman Catt,peace activist
http://www.wikidata.org/entity/Q270207,Carrie Chapman Catt,suffragist
http://www.wikidata.org/entity/Q270207,Carrie Chapman Catt,women's rights activist
http://www.wikidata.org/entity/Q522167,Fanny Bullock Workman,writer
http://www.wikidata.org/entity/Q522167,Fanny Bullock Workman,geographer
http://www.wikidata.org/entity/Q522167,Fanny Bullock Workman,cartographer
http://www.wikidata.org/entity/Q522167,Fanny Bullock Workman,mountaineer
http://www.wikidata.org/entity/Q522167,Fanny Bullock Workman,explorer
http://www.wikidata.org/entity/Q522167,Fanny Bullock Workman,activist
http://www.wikidata.org/entity/Q522167,Fanny Bullock Workman,women's rights activist
http://www.wikidata.org/entity/Q1696989,Johanna Naber,writer
http://www.wikidata.org/entity/Q1696989,Johanna Naber,historian
http://www.wikidata.org/entity/Q1696989,Johanna Naber,editor
http://www.wikidata.org/entity/Q1696989,Johanna Naber,women's rights activist
http://www.wikidata.org/entity/Q62080629,Johanne Langballe,women's rights activist
http://www.wikidata.org/entity/Q62081191,Marie Steffensen,teacher
http://www.wikidata.org/entity/Q62081191,Marie Steffensen,women's rights activist
http://www.wikidata.org/entity/Q61178,Bertha Pappenheim,writer
http://www.wikidata.org/entity/Q61178,Bertha Pappenheim,playwright
http://www.wikidata.org/entity/Q61178,Bertha Pappenheim,translator
http://www.wikidata.org/entity/Q61178,Bertha Pappenheim,journalist
http://www.wikidata.org/entity/Q61178,Bertha Pappenheim,women's rights activist
http://www.wikidata.org/entity/Q5361116,Eline Hansen,school teacher
http://www.wikidata.org/entity/Q5361116,Eline Hansen,women's rights activist
http://www.wikidata.org/entity/Q11813793,Paulina Kuczalska-Reinschmit,writer
http://www.wikidata.org/entity/Q11813793,Paulina Kuczalska-Reinschmit,suffragette
http://www.wikidata.org/entity/Q11813793,Paulina Kuczalska-Reinschmit,editor
http://www.wikidata.org/entity/Q11813793,Paulina Kuczalska-Reinschmit,journalist
http://www.wikidata.org/entity/Q11813793,Paulina Kuczalska-Reinschmit,women's rights activist
http://www.wikidata.org/entity/Q104591151,Sofie Magelssen Groth,writer
http://www.wikidata.org/entity/Q104591151,Sofie Magelssen Groth,translator
http://www.wikidata.org/entity/Q104591151,Sofie Magelssen Groth,women's rights activist
http://www.wikidata.org/entity/Q33110056,Marie Léopold-Lacour,writer
http://www.wikidata.org/entity/Q33110056,Marie Léopold-Lacour,poet
http://www.wikidata.org/entity/Q33110056,Marie Léopold-Lacour,journalist
http://www.wikidata.org/entity/Q33110056,Marie Léopold-Lacour,women's rights activist
http://www.wikidata.org/entity/Q41793283,Augustine De Rothmaler,pedagogue
http://www.wikidata.org/entity/Q41793283,Augustine De Rothmaler,women's rights activist
http://www.wikidata.org/entity/Q17635962,Olympe Gevin-Cassal,writer
http://www.wikidata.org/entity/Q17635962,Olympe Gevin-Cassal,civil servant
http://www.wikidata.org/entity/Q17635962,Olympe Gevin-Cassal,woman of letters
http://www.wikidata.org/entity/Q17635962,Olympe Gevin-Cassal,women's rights activist
http://www.wikidata.org/entity/Q18655261,Jacoba Mossel,composer
http://www.wikidata.org/entity/Q18655261,Jacoba Mossel,teacher
http://www.wikidata.org/entity/Q18655261,Jacoba Mossel,songwriter
http://www.wikidata.org/entity/Q18655261,Jacoba Mossel,women's rights activist
http://www.wikidata.org/entity/Q55849968,Helena Forsmann,pharmacist
http://www.wikidata.org/entity/Q55849968,Helena Forsmann,women's rights activist
http://www.wikidata.org/entity/Q60028774,Betsy Kerlen,women's rights activist
http://www.wikidata.org/entity/Q529477,Margaret Eliza Maltby,physicist
http://www.wikidata.org/entity/Q529477,Margaret Eliza Maltby,chemist
http://www.wikidata.org/entity/Q529477,Margaret Eliza Maltby,university teacher
http://www.wikidata.org/entity/Q529477,Margaret Eliza Maltby,women's rights activist
http://www.wikidata.org/entity/Q1095223,Clara Müller-Jahnke,writer
http://www.wikidata.org/entity/Q1095223,Clara Müller-Jahnke,poet
http://www.wikidata.org/entity/Q1095223,Clara Müller-Jahnke,journalist
http://www.wikidata.org/entity/Q1095223,Clara Müller-Jahnke,novelist
http://www.wikidata.org/entity/Q1095223,Clara Müller-Jahnke,women's rights activist
http://www.wikidata.org/entity/Q85253,Margarethe Lenore Selenka,zoologist
http://www.wikidata.org/entity/Q85253,Margarethe Lenore Selenka,paleontologist
http://www.wikidata.org/entity/Q85253,Margarethe Lenore Selenka,anthropologist
http://www.wikidata.org/entity/Q85253,Margarethe Lenore Selenka,women's rights activist
http://www.wikidata.org/entity/Q98132,Sidonie Werner,school teacher
http://www.wikidata.org/entity/Q98132,Sidonie Werner,women's rights activist
http://www.wikidata.org/entity/Q180989,Jane Addams,writer
http://www.wikidata.org/entity/Q180989,Jane Addams,suffragette
http://www.wikidata.org/entity/Q180989,Jane Addams,human rights activist
http://www.wikidata.org/entity/Q180989,Jane Addams,journalist
http://www.wikidata.org/entity/Q180989,Jane Addams,sociologist
http://www.wikidata.org/entity/Q180989,Jane Addams,philosopher
http://www.wikidata.org/entity/Q180989,Jane Addams,social worker
http://www.wikidata.org/entity/Q180989,Jane Addams,social critic
http://www.wikidata.org/entity/Q180989,Jane Addams,political theorist
http://www.wikidata.org/entity/Q180989,Jane Addams,peace activist
http://www.wikidata.org/entity/Q180989,Jane Addams,social reformer
http://www.wikidata.org/entity/Q180989,Jane Addams,autobiographer
http://www.wikidata.org/entity/Q180989,Jane Addams,women's rights activist
http://www.wikidata.org/entity/Q62079809,Dagmar Hjort,teacher
http://www.wikidata.org/entity/Q62079809,Dagmar Hjort,author
http://www.wikidata.org/entity/Q62079809,Dagmar Hjort,women's rights activist
http://www.wikidata.org/entity/Q287752,Charlotte Perkins Gilman,writer
http://www.wikidata.org/entity/Q287752,Charlotte Perkins Gilman,poet
http://www.wikidata.org/entity/Q287752,Charlotte Perkins Gilman,economist
http://www.wikidata.org/entity/Q287752,Charlotte Perkins Gilman,artist
http://www.wikidata.org/entity/Q287752,Charlotte Perkins Gilman,editor
http://www.wikidata.org/entity/Q287752,Charlotte Perkins Gilman,sociologist
http://www.wikidata.org/entity/Q287752,Charlotte Perkins Gilman,philosopher
http://www.wikidata.org/entity/Q287752,Charlotte Perkins Gilman,novelist
http://www.wikidata.org/entity/Q287752,Charlotte Perkins Gilman,suffragist
http://www.wikidata.org/entity/Q287752,Charlotte Perkins Gilman,women's rights activist
http://www.wikidata.org/entity/Q110777081,Cor van Kuffeler,teacher
http://www.wikidata.org/entity/Q110777081,Cor van Kuffeler,women's rights activist
http://www.wikidata.org/entity/Q72803623,Anna Auerbach,art collector
http://www.wikidata.org/entity/Q72803623,Anna Auerbach,women's rights activist
http://www.wikidata.org/entity/Q97372201,Anna Staniszewska,women's rights activist
http://www.wikidata.org/entity/Q98478587,Anna Steinhamar,writer
http://www.wikidata.org/entity/Q98478587,Anna Steinhamar,teacher
http://www.wikidata.org/entity/Q98478587,Anna Steinhamar,politician
http://www.wikidata.org/entity/Q98478587,Anna Steinhamar,editor
http://www.wikidata.org/entity/Q98478587,Anna Steinhamar,women's rights activist
