item,itemLabel,year,lieunaissance,lieunaissanceLabel,coordinates
http://www.wikidata.org/entity/Q111370029,Ali Latifiyan,1968,http://www.wikidata.org/entity/Q3616,Tehran,Point(51.416666666 35.7)
http://www.wikidata.org/entity/Q111370029,Ali Latifiyan,1968,http://www.wikidata.org/entity/Q590866,Tehran Province,Point(51.407 35.7117)
http://www.wikidata.org/entity/Q9332712,Saffron Aldridge,1968,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q2369380,Dmitry Kuzmin,1968,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
http://www.wikidata.org/entity/Q5437443,Fatemeh Haghighatjoo,1968,http://www.wikidata.org/entity/Q3616,Tehran,Point(51.416666666 35.7)
http://www.wikidata.org/entity/Q5437443,Fatemeh Haghighatjoo,1968,http://www.wikidata.org/entity/Q5610148,Q5610148,
http://www.wikidata.org/entity/Q16732691,Sherri Mitchell,1969,http://www.wikidata.org/entity/Q7164516,Penobscot Indian Island Reservation,Point(-68.527222222 45.376666666)
http://www.wikidata.org/entity/Q26700279,Gudrun Fertig,1969,http://www.wikidata.org/entity/Q2978,Regensburg,Point(12.083333333 49.016666666)
http://www.wikidata.org/entity/Q53818355,Vilma Reis,1969,http://www.wikidata.org/entity/Q36947,Salvador,Point(-38.492777777 -12.983055555)
http://www.wikidata.org/entity/Q3554302,Valérie Mréjen,1969,http://www.wikidata.org/entity/Q90,Paris,Point(2.352222222 48.856666666)
http://www.wikidata.org/entity/Q2601872,Eva Brems,1969,http://www.wikidata.org/entity/Q118958,Leuven,Point(4.704444 50.8775)
http://www.wikidata.org/entity/Q11287175,Ilham Mahmut,1969,http://www.wikidata.org/entity/Q989892,Hami,Point(93.51548 42.83224)
http://www.wikidata.org/entity/Q10800041,Nguyễn Văn Đài,1969,http://www.wikidata.org/entity/Q36485,Hưng Yên,Point(106.051111111 20.646388888)
http://www.wikidata.org/entity/Q31486724,Sándor Nagy,1969,http://www.wikidata.org/entity/Q1781,Budapest,Point(19.040833333 47.498333333)
http://www.wikidata.org/entity/Q112295109,Brendaniel Weir,1969,http://www.wikidata.org/entity/Q37100,Auckland,Point(174.765277777 -36.849166666)
http://www.wikidata.org/entity/Q62737504,Juan P. Julia Blanch,1969,http://www.wikidata.org/entity/Q29,Spain,Point(-3.5 40.2)
http://www.wikidata.org/entity/Q62737504,Juan P. Julia Blanch,1969,http://www.wikidata.org/entity/Q1492,Barcelona,Point(2.176944444 41.3825)
http://www.wikidata.org/entity/Q111173334,Palwasha Hassan,1969,http://www.wikidata.org/entity/Q5838,Kabul,Point(69.165833333 34.532777777)
http://www.wikidata.org/entity/Q83612796,Antonio Poveda,1969,http://www.wikidata.org/entity/Q8818,Valencia,Point(-0.376388888 39.47)
http://www.wikidata.org/entity/Q94579971,Shokoufeh Yadollahi,1969,http://www.wikidata.org/entity/Q6397066,Shiraz,Point(52.5425 29.61)
http://www.wikidata.org/entity/Q27509601,Fatma El Mehdi,1969,http://www.wikidata.org/entity/Q842810,Smara,Point(-11.670277777 26.739444444)
http://www.wikidata.org/entity/Q47671562,Valérie Cabanes,1969,http://www.wikidata.org/entity/Q225568,Pont-l'Abbé,Point(-4.223055555 47.867222222)
http://www.wikidata.org/entity/Q16670783,Mangala Sharma,1969,http://www.wikidata.org/entity/Q728922,Tsirang District,Point(90.083333333 26.916666666)
http://www.wikidata.org/entity/Q15733755,Fartuun Adan,1969,http://www.wikidata.org/entity/Q2449,Mogadishu,Point(45.341944444 2.039166666)
http://www.wikidata.org/entity/Q125130064,Melania Canales Poma,1969,http://www.wikidata.org/entity/Q3824145,Lucanas District,Point(-74.1242 -14.6939)
http://www.wikidata.org/entity/Q62019690,Olivera Lakić,1969,http://www.wikidata.org/entity/Q23564,Podgorica,Point(19.262777777 42.441388888)
http://www.wikidata.org/entity/Q5336817,Eden Atwood,1969,http://www.wikidata.org/entity/Q16563,Memphis,Point(-89.971111111 35.1175)
http://www.wikidata.org/entity/Q1249140,Monika Lüke,1969,http://www.wikidata.org/entity/Q2103,Bochum,Point(7.216666666 51.483333333)
http://www.wikidata.org/entity/Q109379,Mirjam Müntefering,1969,http://www.wikidata.org/entity/Q3912,Arnsberg,Point(8.064444444 51.396666666)
http://www.wikidata.org/entity/Q26800665,Cesare P.R. Romano,1969,http://www.wikidata.org/entity/Q43005,Sesto San Giovanni,Point(9.233333333 45.533333333)
http://www.wikidata.org/entity/Q14949536,Tzeporah Berman,1969,http://www.wikidata.org/entity/Q92561,London,Point(-81.2497 42.9837)
http://www.wikidata.org/entity/Q6168466,Jazzmun,1969,http://www.wikidata.org/entity/Q16552,San Diego,Point(-117.1625 32.715)
http://www.wikidata.org/entity/Q123734291,Víctor Hugo Robles,1969,http://www.wikidata.org/entity/Q2887,Santiago,Point(-70.65 -33.4375)
http://www.wikidata.org/entity/Q16499848,Julie Su,1969,http://www.wikidata.org/entity/Q1537,Wisconsin,Point(-89.5 44.5)
http://www.wikidata.org/entity/Q5090921,Chen Wei,1969,http://www.wikidata.org/entity/Q426644,Suining,Point(105.57373 30.50984)
http://www.wikidata.org/entity/Q16500108,Silvia Parada,1969,http://www.wikidata.org/entity/Q2887,Santiago,Point(-70.65 -33.4375)
http://www.wikidata.org/entity/Q610054,Wang Dan,1969,http://www.wikidata.org/entity/Q956,Beijing,Point(116.407526 39.90403)
http://www.wikidata.org/entity/Q979387,Chaz Bono,1969,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q469808,Malahat Nasibova,1969,http://www.wikidata.org/entity/Q230104,Nakhchivan,Point(45.412222222 39.208888888)
http://www.wikidata.org/entity/Q64501310,Sheila Wolf,1969,http://www.wikidata.org/entity/Q64,Berlin,Point(13.383333333 52.516666666)
http://www.wikidata.org/entity/Q6553106,Matt Dillahunty,1969,http://www.wikidata.org/entity/Q41819,Kansas City,Point(-94.583333333 39.05)
http://www.wikidata.org/entity/Q16224508,Seven Graham,1969,http://www.wikidata.org/entity/Q145,United Kingdom,Point(-2.0 54.6)
http://www.wikidata.org/entity/Q103850608,Rubina Feroze Bhatti,1969,http://www.wikidata.org/entity/Q855997,Sargodha,Point(72.671111111 32.083611111)
http://www.wikidata.org/entity/Q124876957,Lía Burbano,1969,http://www.wikidata.org/entity/Q43509,Guayaquil,Point(-79.8875 -2.19)
http://www.wikidata.org/entity/Q42952402,Solange Lwashiga Furaha,1969,http://www.wikidata.org/entity/Q488326,South Kivu,Point(28.266666666 -3.016666666)
http://www.wikidata.org/entity/Q20685271,Rayma Suprani,1969,http://www.wikidata.org/entity/Q1533,Caracas,Point(-66.933333333 10.5)
http://www.wikidata.org/entity/Q31446635,Q31446635,1969,http://www.wikidata.org/entity/Q486375,Naryn Region,Point(75.5 41.5)
http://www.wikidata.org/entity/Q28754598,Marianne Bruchez,1969,http://www.wikidata.org/entity/Q68136,Sion,Point(7.36606 46.23045)
http://www.wikidata.org/entity/Q16206950,Shane Ryan,1969,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q1460194,Zsolt Virág,1969,http://www.wikidata.org/entity/Q134494,Győr,Point(17.634444444 47.684166666)
http://www.wikidata.org/entity/Q68573072,Erica Rut Hynes,1969,http://www.wikidata.org/entity/Q1368165,Esperanza,Point(-60.931666666 -31.448888888)
http://www.wikidata.org/entity/Q4275168,Aleksandr Maysuryan,1969,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
http://www.wikidata.org/entity/Q7487533,Shami Chakrabarti,1969,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q19646335,Silverio Pinto Baptista,1969,http://www.wikidata.org/entity/Q9310,Dili,Point(125.578333333 -8.553611111)
http://www.wikidata.org/entity/Q87653598,Isabel Torres,1969,http://www.wikidata.org/entity/Q11974,Las Palmas de Gran Canaria,Point(-15.431388888 28.127222222)
http://www.wikidata.org/entity/Q254431,Alexis Arquette,1969,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q7650927,Suzanne Nossel,1969,http://www.wikidata.org/entity/Q54066,Westchester County,Point(-73.775 41.15)
http://www.wikidata.org/entity/Q16582230,Jorge López Sologaistoa,1969,http://www.wikidata.org/entity/Q334577,Quetzaltenango,Point(-91.516666666 14.833333333)
http://www.wikidata.org/entity/Q4096707,Alexander Brod,1969,http://www.wikidata.org/entity/Q894,Samara,Point(50.116666666 53.183333333)
http://www.wikidata.org/entity/Q125195220,Paula Jiménez España,1969,http://www.wikidata.org/entity/Q1486,Buenos Aires,Point(-58.381944444 -34.599722222)
http://www.wikidata.org/entity/Q61069418,Gergely Homonnay,1969,http://www.wikidata.org/entity/Q214938,Gyula,Point(21.282777777 46.65)
http://www.wikidata.org/entity/Q7682694,Tang Jitian,1969,http://www.wikidata.org/entity/Q45208,Jilin,Point(125.308333333 43.884166666)
http://www.wikidata.org/entity/Q124129184,Josiah K'Okal,1969,http://www.wikidata.org/entity/Q2422035,Siaya,Point(34.289444 0.060556)
http://www.wikidata.org/entity/Q2915379,Rebecca MacKinnon,1969,http://www.wikidata.org/entity/Q484678,Berkeley,Point(-122.268055555 37.870277777)
http://www.wikidata.org/entity/Q24248243,Ailish Hopper,1969,http://www.wikidata.org/entity/Q61,"Washington, D.C.",Point(-77.036666666 38.895)
http://www.wikidata.org/entity/Q95149908,Andrea Tuana,1969,http://www.wikidata.org/entity/Q1335,Montevideo,Point(-56.166666666 -34.866666666)
http://www.wikidata.org/entity/Q2863118,Arnaud Gaillard,1969,http://www.wikidata.org/entity/Q185066,Cholet,Point(-0.879722222 47.058888888)
http://www.wikidata.org/entity/Q124343157,Gabriel Canci,1969,http://www.wikidata.org/entity/Q1486,Buenos Aires,Point(-58.381944444 -34.599722222)
http://www.wikidata.org/entity/Q804003,Balázs Birtalan,1969,http://www.wikidata.org/entity/Q1781,Budapest,Point(19.040833333 47.498333333)
http://www.wikidata.org/entity/Q64640566,Giovanna Rincon,1969,http://www.wikidata.org/entity/Q2841,Bogotá,Point(-74.08175 4.60971)
http://www.wikidata.org/entity/Q202663,Wyclef Jean,1969,http://www.wikidata.org/entity/Q2076213,Croix-des-Bouquets,Point(-72.226944444 18.576111111)
http://www.wikidata.org/entity/Q16200903,Normando Hernández González,1969,http://www.wikidata.org/entity/Q115329,Camagüey,Point(-77.918611111 21.378611111)
http://www.wikidata.org/entity/Q123694481,Cristian Polo,1969,http://www.wikidata.org/entity/Q3367230,Pasaje,Point(-79.8049 -3.3269)
http://www.wikidata.org/entity/Q1894882,Ilham Tohti,1969,http://www.wikidata.org/entity/Q668353,Artux,Point(76.17527 39.71143)
http://www.wikidata.org/entity/Q685728,Fauzaya Talhaoui,1969,http://www.wikidata.org/entity/Q817275,Bni Chiker,Point(-3.0150692 35.2735291)
http://www.wikidata.org/entity/Q111981583,Sandra de las Lajas Torres,1969,http://www.wikidata.org/entity/Q1005555,Tumaco,Point(-78.764722222 1.806666666)
http://www.wikidata.org/entity/Q1166752,Darsi Ferrer Ramírez,1969,http://www.wikidata.org/entity/Q244139,Pinar del Río,Point(-83.671944444 22.412222222)
http://www.wikidata.org/entity/Q9155366,Anna Laszuk,1969,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q468676,Rebecca Walker,1969,http://www.wikidata.org/entity/Q28198,Jackson,Point(-90.184722222 32.298888888)
http://www.wikidata.org/entity/Q2020729,Olivia Jones,1969,http://www.wikidata.org/entity/Q622891,Springe,Point(9.55 52.216666666)
http://www.wikidata.org/entity/Q15072078,Veronika Marchenko,1969,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
http://www.wikidata.org/entity/Q7823596,Tony Tripoli,1969,http://www.wikidata.org/entity/Q16556,Phoenix,Point(-112.073888888 33.448333333)
http://www.wikidata.org/entity/Q61416047,Andrea Muñiz Celestino,1969,http://www.wikidata.org/entity/Q10313,San Sebastián,Point(-1.98 43.32)
http://www.wikidata.org/entity/Q18947,Laurie Holden,1969,http://www.wikidata.org/entity/Q65,Los Angeles,Point(-118.24368 34.05223)
http://www.wikidata.org/entity/Q25667944,Alexis Deswaef,1969,http://www.wikidata.org/entity/Q12996,Ostend,Point(2.919444444 51.225833333)
http://www.wikidata.org/entity/Q224639,Lee Jung-hee,1969,http://www.wikidata.org/entity/Q8684,Seoul,Point(126.99 37.56)
http://www.wikidata.org/entity/Q2964966,Christelle Taraud,1969,http://www.wikidata.org/entity/Q175129,13th arrondissement of Paris,Point(2.355555555 48.832222222)
http://www.wikidata.org/entity/Q266327,Somaly Mam,1970,http://www.wikidata.org/entity/Q652830,Mondulkiri Province,Point(107.233333333 12.45)
http://www.wikidata.org/entity/Q98057877,Montserrat Pineda Lorenzo,1970,http://www.wikidata.org/entity/Q1492,Barcelona,Point(2.176944444 41.3825)
http://www.wikidata.org/entity/Q12002301,Věra Sokolová,1970,http://www.wikidata.org/entity/Q1085,Prague,Point(14.421388888 50.0875)
http://www.wikidata.org/entity/Q55719646,Deborah Parker,1970,http://www.wikidata.org/.well-known/genid/b77a1ed87a5601d593ecec671820229f,http://www.wikidata.org/.well-known/genid/b77a1ed87a5601d593ecec671820229f,
http://www.wikidata.org/entity/Q7500187,Shokufeh Kavani,1970,http://www.wikidata.org/entity/Q3616,Tehran,Point(51.416666666 35.7)
http://www.wikidata.org/entity/Q2133896,Jennifer Baumgardner,1970,http://www.wikidata.org/entity/Q34109,Fargo,Point(-96.789444444 46.877222222)
http://www.wikidata.org/entity/Q2164523,Roman Yushkov,1970,http://www.wikidata.org/entity/Q915,Perm,Point(56.248888888 58.013888888)
http://www.wikidata.org/entity/Q5762972,Hillel Neuer,1970,http://www.wikidata.org/entity/Q340,Montreal,Point(-73.561666666 45.508888888)
http://www.wikidata.org/entity/Q56849343,Lucas Platero,1970,http://www.wikidata.org/entity/Q2807,Madrid,Point(-3.703333333 40.416944444)
http://www.wikidata.org/entity/Q83796400,Mounir Baatour,1970,http://www.wikidata.org/entity/Q948,Tunisia,Point(10.0 34.0)
http://www.wikidata.org/entity/Q19892264,Ruby Corado,1970,http://www.wikidata.org/entity/Q3110,San Salvador,Point(-89.191427777 13.698963888)
http://www.wikidata.org/entity/Q6355400,Kamal Bamadhaj,1970,http://www.wikidata.org/entity/Q833,Malaysia,Point(102.314361666 3.7805111)
http://www.wikidata.org/entity/Q113459682,Tima Kurdi,1970,http://www.wikidata.org/entity/Q3766,Damascus,Point(36.291944444 33.513055555)
http://www.wikidata.org/entity/Q77410061,María Gimeno,1970,http://www.wikidata.org/entity/Q15696,Zamora,Point(-5.755555555 41.503333333)
http://www.wikidata.org/entity/Q43373957,Valeria Betancourt,1970,http://www.wikidata.org/entity/Q2900,Quito,Point(-78.5125 -0.22)
http://www.wikidata.org/entity/Q465866,Hamida Barmaki,1970,http://www.wikidata.org/entity/Q5838,Kabul,Point(69.165833333 34.532777777)
http://www.wikidata.org/entity/Q139933,Zack de la Rocha,1970,http://www.wikidata.org/entity/Q16739,Long Beach,Point(-118.195555555 33.768055555)
http://www.wikidata.org/entity/Q19667657,Festus Keyamo,1970,http://www.wikidata.org/entity/Q503910,Delta State,Point(6.0 5.5)
http://www.wikidata.org/entity/Q1031888,Kim So-yeon,1970,http://www.wikidata.org/entity/Q8684,Seoul,Point(126.99 37.56)
http://www.wikidata.org/entity/Q2188653,Margriet van der Linden,1970,http://www.wikidata.org/entity/Q846242,Nieuw-Lekkerland,Point(4.683333333 51.883333333)
http://www.wikidata.org/entity/Q9142263,Agnieszka Grzybek,1970,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q481936,Amy Richards,1970,http://www.wikidata.org/entity/Q88,Alexandria,Point(-77.047222222 38.804722222)
http://www.wikidata.org/entity/Q23642577,Q23642577,1970,http://www.wikidata.org/entity/Q2837,Kaluga,Point(36.266666666 54.533333333)
http://www.wikidata.org/entity/Q61978292,Edison Lanza,1970,http://www.wikidata.org/entity/Q1335,Montevideo,Point(-56.166666666 -34.866666666)
http://www.wikidata.org/entity/Q1442033,Paco Vidarte,1970,http://www.wikidata.org/entity/Q8717,Seville,Point(-5.983333333 37.383333333)
http://www.wikidata.org/entity/Q18394296,Thulani Maseko,1970,http://www.wikidata.org/entity/Q305395,Manzini Region,Point(31.5 -26.25)
http://www.wikidata.org/entity/Q584832,Agnieszka Graff,1970,http://www.wikidata.org/entity/Q270,Warsaw,Point(21.011111111 52.23)
http://www.wikidata.org/entity/Q16085526,Saša Janković,1970,http://www.wikidata.org/entity/Q648489,Loznica,Point(19.225833333 44.533333333)
http://www.wikidata.org/entity/Q236606,Naomi Klein,1970,http://www.wikidata.org/entity/Q340,Montreal,Point(-73.561666666 45.508888888)
http://www.wikidata.org/entity/Q16300923,Jorge Guerrero de la Torre,1970,http://www.wikidata.org/entity/Q112813,Durango,Point(-104.654444444 24.022777777)
http://www.wikidata.org/entity/Q4236740,Igor Kochetkov,1970,http://www.wikidata.org/entity/Q102365,Pärnu,Point(24.498888888 58.384444444)
http://www.wikidata.org/entity/Q24069741,Liliana Marín,1970,http://www.wikidata.org/entity/Q1489,Mexico City,Point(-99.145555555 19.419444444)
http://www.wikidata.org/entity/Q6522571,Lenin Raghuvanshi,1970,http://www.wikidata.org/entity/Q79980,Varanasi,Point(83.012777777 25.318888888)
http://www.wikidata.org/entity/Q2894558,Susan Abulhawa,1970,http://www.wikidata.org/entity/Q817,Kuwait,Point(47.6 29.166667)
http://www.wikidata.org/entity/Q108670762,Walter Gómez Ronquillo,1970,http://www.wikidata.org/entity/Q43509,Guayaquil,Point(-79.8875 -2.19)
http://www.wikidata.org/entity/Q6523857,Leo Igwe,1970,http://www.wikidata.org/entity/Q1033,Nigeria,Point(8.0 9.0)
http://www.wikidata.org/entity/Q5642015,José Daniel Ferrer García,1970,http://www.wikidata.org/entity/Q742835,Palma Soriano,Point(-75.991944444 20.213888888)
http://www.wikidata.org/entity/Q16204755,James Dale,1970,http://www.wikidata.org/entity/Q735215,Middletown Township,Point(-74.0711 40.4073)
http://www.wikidata.org/entity/Q117359606,Giovanni Dupleint,1970,http://www.wikidata.org/entity/Q43509,Guayaquil,Point(-79.8875 -2.19)
http://www.wikidata.org/entity/Q63253994,Basma Khalfaoui,1970,http://www.wikidata.org/entity/Q27155,El Kef,Point(8.7 36.166666666)
http://www.wikidata.org/entity/Q1869065,Naema Tahir,1970,http://www.wikidata.org/entity/Q211907,Slough,Point(-0.593055555 51.509722222)
http://www.wikidata.org/entity/Q4235392,Olga Nikolaevna Kostina,1970,http://www.wikidata.org/entity/Q649,Moscow,Point(37.617777777 55.755833333)
http://www.wikidata.org/entity/Q468609,Paul B. Preciado,1970,http://www.wikidata.org/entity/Q9580,Burgos,Point(-3.699722222 42.340833333)
http://www.wikidata.org/entity/Q60194212,Dinko Gruhonjić,1970,http://www.wikidata.org/entity/Q131127,Banja Luka,Point(17.1925 44.7725)
http://www.wikidata.org/entity/Q5104264,Ernesto Pimentel,1970,http://www.wikidata.org/entity/Q2868,Lima,Point(-77.0375 -12.06)
http://www.wikidata.org/entity/Q454970,Samantha Power,1970,http://www.wikidata.org/entity/Q84,London,Point(-0.1275 51.507222222)
http://www.wikidata.org/entity/Q27733935,Paul Yeboah,1970,http://www.wikidata.org/entity/Q964069,Techiman,Point(-1.929166666 7.577222222)
http://www.wikidata.org/entity/Q114914618,Rodolfo Bulacio,1970,http://www.wikidata.org/entity/Q1616963,Monteros,Point(-65.5 -27.166666666)
http://www.wikidata.org/entity/Q114914618,Rodolfo Bulacio,1970,http://www.wikidata.org/entity/Q1616963,Monteros,Point(-65.49832 -27.16741)
http://www.wikidata.org/entity/Q272067,Biljana Srbljanović,1970,http://www.wikidata.org/entity/Q1754,Stockholm,Point(18.068611111 59.329444444)
http://www.wikidata.org/entity/Q25768223,Kem Ley,1970,http://www.wikidata.org/entity/Q4929370,Tram Kak District,Point(104.583 11.0)
