"fk_personne","personne","gender","zone_geo","annee_naissance","domaines","eff"
http://www.wikidata.org/entity/Q99434698,Antonella Lerca Duda,LGBTQ,Europe,1990,"ecrivain_ne,autre,acti_droits_femmes,acti_droits_LGBT,politique",5
http://www.wikidata.org/entity/Q98478587,Anna Steinhamar,F,Europe,1860,"ecrivain_ne,enseignement,politique,ecrivain_ne,acti_droits_femmes",5
http://www.wikidata.org/entity/Q98334573,Wenche Sivle,F,Europe,1856,"ecrivain_ne,enseignement,politique,ecrivain_ne,acti_droits_femmes",5
http://www.wikidata.org/entity/Q981524,Shi Tao,M,Asie ,1968,"ecrivain_ne,ecrivain_ne,politique,acti_droits_humains,ecrivain_ne",5
http://www.wikidata.org/entity/Q96774,David Berger,M,Europe,1968,"SHS,enseignement,SHS,acti_droits_LGBT,autre",5
http://www.wikidata.org/entity/Q95889574,Eve Rudin,F,Amérique du nord,1916,"autre,acti_droits_humains,acti_droits_femmes,autre,autre",5
http://www.wikidata.org/entity/Q95680167,Thora Lund,F,Europe,1853,"ecrivain_ne,enseignement,politique,politique,acti_droits_femmes",5
http://www.wikidata.org/entity/Q9372367,Vyachaslau Bortnik,M,Europe,1974,"enseignement,SHS,autre,acti_droits_humains,SHS",5
http://www.wikidata.org/entity/Q936422,Yevgeniya Chirikova,F,Europe,1976,"sciences_experimentales,politique,autre,acti_droits_humains,acti_climat",5
http://www.wikidata.org/entity/Q93415264,Adoración Guamán Hernández,F,Amérique du sud,1977,"droit,SHS,acti_droits_humains,enseignement,politique",5
http://www.wikidata.org/entity/Q91503406,Ella King Russell Torrey,F,Amérique du nord,1925,"autre,ecrivain_ne,autre,acti_droits_humains,droit",5
http://www.wikidata.org/entity/Q9010833,Jaqueline Jesus,LGBTQ,Amérique du sud,1978,"ecrivain_ne,SHS,SHS,politique,acti_droits_LGBT",5
http://www.wikidata.org/entity/Q8863,Klaus Wowereit,M,Europe,1953,"droit,politique,ecrivain_ne,ecrivain_ne,acti_droits_LGBT",5
http://www.wikidata.org/entity/Q87653598,Isabel Torres,LGBTQ,Europe,1969,"cinema_TV,cinema_TV,cinema_TV,acti_droits_LGBT,cinema_TV",5
http://www.wikidata.org/entity/Q87496858,Sayali Bahar,F,Asie ,1994,"ecrivain_ne,ecrivain_ne,ecrivain_ne,autre,acti_droits_femmes",5
http://www.wikidata.org/entity/Q87400529,Francesco Lepore,M,Europe,1976,"ecrivain_ne,religieux_ses,SHS,ecrivain_ne,acti_droits_LGBT",5
http://www.wikidata.org/entity/Q87346612,Berit Rusten,F,Europe,1950,"cinema_TV,ecrivain_ne,artiste,politique,acti_droits_femmes",5
http://www.wikidata.org/entity/Q86289,Alice Rühle-Gerstel,F,Europe,1894,"ecrivain_ne,sante,SHS,ecrivain_ne,acti_droits_femmes",5
http://www.wikidata.org/entity/Q85853359,Guillaume Mélanie,M,Europe,1977,"cinema_TV,ecrivain_ne,artiste,autre,acti_droits_LGBT",5
http://www.wikidata.org/entity/Q85317569,Mustafa Al-Kadhimi,M,Asie ,1967,"ecrivain_ne,politique,SHS,acti_droits_humains,ecrivain_ne",5
http://www.wikidata.org/entity/Q83740,Steve Biddulph,M,Océanie,1953,"SHS,acti_droits_humains,SHS,politique,ecrivain_ne",5
http://www.wikidata.org/entity/Q83436149,Jedet,LGBTQ,Europe,1992,"cinema_TV,ecrivain_ne,artiste,autre,acti_droits_LGBT",5
http://www.wikidata.org/entity/Q809218,Bart de Ligt,M,Europe,1883,"ecrivain_ne,religieux_ses,SHS,SHS,acti_droits_femmes",5
http://www.wikidata.org/entity/Q8082384,Şafak Pavey,F,Asie ,1976,"ecrivain_ne,politique,politique,acti_droits_humains,ecrivain_ne",5
http://www.wikidata.org/entity/Q8049468,Yaroslav Lesiv,M,Europe,1945,"enseignement,ecrivain_ne,politique,politique,acti_droits_humains",5
http://www.wikidata.org/entity/Q8023480,Wim Hora Adema,F,Europe,1914,"ecrivain_ne,politique,ecrivain_ne,ecrivain_ne,acti_droits_femmes",5
http://www.wikidata.org/entity/Q7899648,Urani Rumbo,F,Europe,1884,"ecrivain_ne,enseignement,ecrivain_ne,feministe,acti_droits_femmes",5
http://www.wikidata.org/entity/Q7647892,Susan Griffin,F,Amérique du nord,1943,"cinema_TV,ecrivain_ne,ecrivain_ne,acti_climat,acti_droits_femmes",5
http://www.wikidata.org/entity/Q76043107,Gülsüm Kav,F,Asie ,1971,"ecrivain_ne,sante,ecrivain_ne,enseignement,acti_droits_femmes",5
http://www.wikidata.org/entity/Q75209,Helene Lange,F,Europe,1848,"politique,enseignement,ecrivain_ne,sante,acti_droits_femmes",5
http://www.wikidata.org/entity/Q75164951,Obioma Nwaorgu,F,Afrique,1948,"acti_droits_humains,enseignement,SHS,sciences_experimentales,sciences_experimentales",5
http://www.wikidata.org/entity/Q7383941,Ryan Cassata,LGBTQ,Amérique du nord,1993,"cinema_TV,cinema_TV,cinema_TV,autre,acti_droits_LGBT",5
http://www.wikidata.org/entity/Q73799,Frank Ripploh,M,Europe,1949,"cinema_TV,cinema_TV,cinema_TV,cinema_TV,acti_droits_LGBT",5
http://www.wikidata.org/entity/Q7372362,Roxanne Dunbar-Ortiz,F,Amérique du nord,1938,"ecrivain_ne,SHS,enseignement,ecrivain_ne,acti_droits_femmes",5
http://www.wikidata.org/entity/Q7367933,Rose Scott,F,Océanie,1847,"feministe,autre,politique,feministe,acti_droits_femmes",5
http://www.wikidata.org/entity/Q7145727,Patricia McFadden,F,Afrique,1952,"ecrivain_ne,enseignement,acti_droits_humains,SHS,autre",5
http://www.wikidata.org/entity/Q70900,Adolf Brand,M,Europe,1874,"artiste,ecrivain_ne,ecrivain_ne,autre,acti_droits_LGBT",5
http://www.wikidata.org/entity/Q70732955,Vojtech Cerny,M,Europe,1893,"autre,acti_droits_LGBT,autre,autre,autre",5
http://www.wikidata.org/entity/Q705873,Gleb Yakunin,M,Europe,1934,"politique,politique,acti_droits_humains,politique,religieux_ses",5
http://www.wikidata.org/entity/Q704051,Bo Yang,M,Asie ,1920,"ecrivain_ne,ecrivain_ne,SHS,ecrivain_ne,acti_droits_humains",5
http://www.wikidata.org/entity/Q69356174,Kylar Broadus,LGBTQ,Amérique du nord,1963,"droit,autre,enseignement,SHS,acti_droits_LGBT",5
http://www.wikidata.org/entity/Q6900355,Monique Ilboudo,F,Afrique,1959,"ecrivain_ne,droit,politique,politique,acti_droits_humains",5
http://www.wikidata.org/entity/Q68414960,Charlotte Clymer,LGBTQ,Amérique du nord,1986,"ecrivain_ne,autre,autre,politique,acti_droits_LGBT",5
http://www.wikidata.org/entity/Q68126,Felicia Langer,F,Europe,1930,"ecrivain_ne,droit,droit,acti_droits_humains,politique",5
http://www.wikidata.org/entity/Q6780609,Mary Ritter Beard,F,Amérique du nord,1876,"ecrivain_ne,SHS,SHS,feministe,acti_droits_femmes",5
http://www.wikidata.org/entity/Q6774488,Martha McCaughey,F,Amérique du nord,1966,"ecrivain_ne,SHS,enseignement,ecrivain_ne,acti_droits_femmes",5
http://www.wikidata.org/entity/Q6773400,Marsha P. Johnson,LGBTQ,Amérique du nord,1945,"artiste,artiste,acti_droits_LGBT,acti_droits_LGBT,acti_droits_LGBT",5
http://www.wikidata.org/entity/Q6721039,Maajid Nawaz,M,Europe,1977,"ecrivain_ne,politique,acti_droits_humains,politique,ecrivain_ne",5
http://www.wikidata.org/entity/Q6709127,Lynn McDonald,F,Amérique du nord,1940,"politique,enseignement,SHS,enseignement,acti_climat",5
http://www.wikidata.org/entity/Q6697201,Lucila Gamero de Medina,F,Amérique du sud,1873,"ecrivain_ne,sante,feministe,acti_droits_humains,ecrivain_ne",5
http://www.wikidata.org/entity/Q66626452,Aisha Musa el-Said,F,Afrique,1950,"ecrivain_ne,politique,ecrivain_ne,enseignement,acti_droits_femmes",5
http://www.wikidata.org/entity/Q66458,Kurt Hiller,M,Europe,1885,"ecrivain_ne,politique,ecrivain_ne,ecrivain_ne,acti_droits_LGBT",5
http://www.wikidata.org/entity/Q66162,Thomas Szasz,M,Europe,1920,"ecrivain_ne,sante,acti_droits_humains,enseignement,enseignement",5
http://www.wikidata.org/entity/Q65911,Harry Schwarz,M,Europe,1924,"droit,droit,politique,politique,acti_droits_humains",5
http://www.wikidata.org/entity/Q6574418,Suat Derviş,F,Asie ,1905,"ecrivain_ne,ecrivain_ne,ecrivain_ne,politique,acti_droits_femmes",5
http://www.wikidata.org/entity/Q6558577,Lisbeth Broch,F,Europe,1911,"ecrivain_ne,politique,SHS,enseignement,acti_droits_femmes",5
http://www.wikidata.org/entity/Q65551893,Kenyon Farrow,M,Amérique du nord,1974,"ecrivain_ne,enseignement,ecrivain_ne,ecrivain_ne,acti_droits_LGBT",5
http://www.wikidata.org/entity/Q65325348,Karen Brodkin,F,Amérique du nord,1941,"enseignement,enseignement,SHS,politique,acti_droits_LGBT",5
http://www.wikidata.org/entity/Q65165589,Joice Berth,F,Amérique du sud,1976,"ecrivain_ne,sciences_experimentales,sciences_experimentales,politique,acti_droits_femmes",5
http://www.wikidata.org/entity/Q6514418,Lee Lorch,M,Amérique du nord,1915,"sciences_experimentales,acti_droits_humains,enseignement,acti_droits_humains,acti_droits_femmes",5
http://www.wikidata.org/entity/Q6502596,Laverne Cox,LGBTQ,Amérique du nord,1972,"cinema_TV,cinema_TV,cinema_TV,cinema_TV,acti_droits_LGBT",5
http://www.wikidata.org/entity/Q64397,Shere Hite,F,Europe,1942,"SHS,SHS,ecrivain_ne,ecrivain_ne,acti_droits_femmes",5
http://www.wikidata.org/entity/Q640708,Diana Çuli,F,Europe,1951,"politique,ecrivain_ne,politique,acti_droits_humains,ecrivain_ne",5
http://www.wikidata.org/entity/Q6386232,Kelly Oliver,F,Amérique du nord,1958,"enseignement,SHS,ecrivain_ne,acti_droits_femmes,ecrivain_ne",5
http://www.wikidata.org/entity/Q6375703,Kate Orff,F,Amérique du nord,1971,"sciences_experimentales,sciences_experimentales,enseignement,sciences_experimentales,acti_climat",5
http://www.wikidata.org/entity/Q63683664,Marcelo Brodsky,M,Amérique du sud,1954,"artiste,artiste,acti_droits_humains,politique,artiste",5
http://www.wikidata.org/entity/Q6356968,Pablo Solón Romero,M,Amérique du sud,1953,"politique,acti_climat,politique,sciences_experimentales,acti_climat",5
http://www.wikidata.org/entity/Q63284557,Roger Hallam,M,Europe,1966,"autre,acti_climat,acti_droits_humains,SHS,acti_climat",5
http://www.wikidata.org/entity/Q63183189,Abigail de Paiva Cruz,F,Europe,1883,"artiste,artiste,autre,politique,acti_droits_femmes",5
http://www.wikidata.org/entity/Q6312325,June Jordan,F,Amérique du nord,1936,"ecrivain_ne,ecrivain_ne,ecrivain_ne,ecrivain_ne,acti_droits_LGBT",5
http://www.wikidata.org/entity/Q63088140,Florentia Fountoukli,F,Europe,1869,"ecrivain_ne,ecrivain_ne,enseignement,ecrivain_ne,acti_droits_femmes",5
http://www.wikidata.org/entity/Q62713331,Ayşe Seitmuratova,F,Europe,1937,"politique,SHS,autre,acti_droits_humains,ecrivain_ne",5
http://www.wikidata.org/entity/Q625810,Alexandr Podrabinek,M,Europe,1953,"ecrivain_ne,politique,autre,acti_droits_humains,ecrivain_ne",5
http://www.wikidata.org/entity/Q62258,John Henry Mackay,M,Europe,1864,"ecrivain_ne,ecrivain_ne,ecrivain_ne,politique,acti_droits_LGBT",5
http://www.wikidata.org/entity/Q6211024,Joe Lycett,M,Europe,1988,"ecrivain_ne,artiste,cinema_TV,artiste,acti_droits_LGBT",5
http://www.wikidata.org/entity/Q6117843,Salvadora Medina Onrubia,F,Amérique du sud,1894,"ecrivain_ne,ecrivain_ne,ecrivain_ne,ecrivain_ne,acti_droits_femmes",5
http://www.wikidata.org/entity/Q61178,Bertha Pappenheim,F,Europe,1859,"ecrivain_ne,ecrivain_ne,ecrivain_ne,ecrivain_ne,acti_droits_femmes",5
http://www.wikidata.org/entity/Q610164,Wu'erkaixi,M,Asie ,1968,"politique,politique,acti_droits_humains,cinema_TV,ecrivain_ne",5
http://www.wikidata.org/entity/Q60831436,Aleksandr Gaponenko,M,Europe,1954,"ecrivain_ne,SHS,autre,acti_droits_humains,enseignement",5
http://www.wikidata.org/entity/Q6054205,Osvaldo Bazán,M,Amérique du nord,1963,"ecrivain_ne,ecrivain_ne,autre,acti_droits_LGBT,autre",5
http://www.wikidata.org/entity/Q60483858,Annik Houel,F,Europe,1943,"SHS,enseignement,enseignement,acti_droits_femmes,feministe",5
http://www.wikidata.org/entity/Q6001954,Marta Lamas,F,Amérique du sud,1947,"ecrivain_ne,ecrivain_ne,SHS,politique,acti_droits_femmes",5
http://www.wikidata.org/entity/Q597875,Anatoly Marchenko,M,Europe,1938,"ecrivain_ne,politique,politique,acti_droits_humains,ecrivain_ne",5
http://www.wikidata.org/entity/Q58932654,Rina Nissim,F,Europe,1952,"ecrivain_ne,sante,cinema_TV,acti_droits_femmes,sante",5
http://www.wikidata.org/entity/Q58838660,Anna Bravo,F,Europe,1938,"ecrivain_ne,SHS,enseignement,ecrivain_ne,acti_droits_femmes",5
http://www.wikidata.org/entity/Q584832,Agnieszka Graff,F,Europe,1970,"ecrivain_ne,ecrivain_ne,ecrivain_ne,SHS,acti_droits_femmes",5
http://www.wikidata.org/entity/Q56847205,Zak Kostopoulos,M,Europe,1985,"cinema_TV,politique,artiste,ecrivain_ne,acti_droits_LGBT",5
http://www.wikidata.org/entity/Q5681752,Hatoon al-Fassi,F,Asie ,1964,"SHS,ecrivain_ne,acti_droits_humains,ecrivain_ne,enseignement",5
http://www.wikidata.org/entity/Q5665975,Álex Anwandter,M,Amérique du sud,1983,"artiste,cinema_TV,cinema_TV,cinema_TV,acti_droits_LGBT",5
http://www.wikidata.org/entity/Q56380732,Adrienne Maree Brown,F,Amérique du nord,1978,"ecrivain_ne,ecrivain_ne,artiste,cinema_TV,acti_climat",5
http://www.wikidata.org/entity/Q56375463,Alexander Daniel,M,Europe,1951,"ecrivain_ne,politique,SHS,autre,acti_droits_humains",5
http://www.wikidata.org/entity/Q559228,Taner Akçam,M,Asie ,1953,"SHS,acti_droits_humains,enseignement,SHS,cinema_TV",5
http://www.wikidata.org/entity/Q55743870,Guadalupe Santa Cruz,F,Amérique du sud,1952,"ecrivain_ne,ecrivain_ne,artiste,SHS,acti_droits_femmes",5
http://www.wikidata.org/entity/Q5571314,Gloria Allred,F,Amérique du nord,1941,"droit,droit,acti_droits_humains,acti_droits_humains,cinema_TV",5
http://www.wikidata.org/entity/Q55657627,Zainab Fasiki,F,Afrique,1994,"artiste,artiste,sciences_experimentales,artiste,acti_droits_femmes",5
http://www.wikidata.org/entity/Q55609147,David Shannon,M,Amérique du nord,1963,"cinema_TV,droit,politique,acti_droits_humains,acti_droits_humains",5
http://www.wikidata.org/entity/Q55179137,Txus García,LGBTQ,Europe,1974,"ecrivain_ne,artiste,autre,enseignement,acti_droits_LGBT",5
http://www.wikidata.org/entity/Q548587,Bobby Seale,M,Amérique du nord,1936,"politique,acti_droits_humains,enseignement,politique,ecrivain_ne",5
http://www.wikidata.org/entity/Q5460648,Florence Howe,F,Amérique du nord,1929,"ecrivain_ne,SHS,autre,SHS,acti_droits_femmes",5
http://www.wikidata.org/entity/Q545488,Ralph Abernathy,M,Amérique du nord,1926,"politique,acti_droits_humains,SHS,religieux_ses,acti_droits_humains",5
http://www.wikidata.org/entity/Q5437443,Fatemeh Haghighatjoo,F,Asie ,1968,"politique,enseignement,SHS,acti_droits_humains,enseignement",5
http://www.wikidata.org/entity/Q53781185,Alejandra Jacinto Uranga,F,Europe,1989,"droit,politique,droit,SHS,acti_droits_humains",5
http://www.wikidata.org/entity/Q537613,Aoua Kéita,F,Afrique,1912,"ecrivain_ne,politique,sante,politique,acti_droits_femmes",5
http://www.wikidata.org/entity/Q5372172,Emily Frost Phipps,F,Europe,1865,"enseignement,droit,ecrivain_ne,feministe,acti_droits_femmes",5
http://www.wikidata.org/entity/Q53710035,Rita Arditti,F,Amérique du sud,1934,"ecrivain_ne,enseignement,sciences_experimentales,politique,acti_droits_femmes",5
http://www.wikidata.org/entity/Q5363029,Elizabeth Janeway,F,Amérique du nord,1913,"ecrivain_ne,SHS,ecrivain_ne,ecrivain_ne,acti_droits_femmes",5
http://www.wikidata.org/entity/Q5361675,Elise Matthesen,F,Amérique du nord,1960,"ecrivain_ne,ecrivain_ne,ecrivain_ne,ecrivain_ne,acti_droits_LGBT",5
http://www.wikidata.org/entity/Q533778,Sally Miller Gearhart,F,Amérique du nord,1931,"ecrivain_ne,enseignement,ecrivain_ne,ecrivain_ne,acti_droits_femmes",5
http://www.wikidata.org/entity/Q5277410,Dimitar Anakiev,M,Europe,1960,"ecrivain_ne,ecrivain_ne,autre,acti_droits_humains,cinema_TV",5
http://www.wikidata.org/entity/Q52747031,Jess Davidson,F,Amérique du nord,1990,"ecrivain_ne,autre,autre,politique,acti_droits_femmes",5
http://www.wikidata.org/entity/Q526994,Mathilde Blind,F,Europe,1841,"ecrivain_ne,ecrivain_ne,ecrivain_ne,ecrivain_ne,acti_droits_femmes",5
http://www.wikidata.org/entity/Q5265711,Dossie Easton,F,Amérique du nord,1944,"ecrivain_ne,SHS,sante,enseignement,acti_droits_femmes",5
http://www.wikidata.org/entity/Q522292,Katti Anker Møller,F,Europe,1868,"politique,autre,politique,enseignement,acti_droits_femmes",5
http://www.wikidata.org/entity/Q5217915,Jeanne Lapauze,F,Europe,1854,"ecrivain_ne,ecrivain_ne,ecrivain_ne,ecrivain_ne,acti_droits_femmes",5
http://www.wikidata.org/entity/Q52057,Peggy Parnass,F,Europe,1927,"cinema_TV,ecrivain_ne,ecrivain_ne,ecrivain_ne,acti_droits_LGBT",5
http://www.wikidata.org/entity/Q518828,Christiana Figueres,F,Amérique du sud,1956,"politique,SHS,politique,cinema_TV,acti_climat",5
http://www.wikidata.org/entity/Q51775,Harriet Williams Russell Strong,F,Amérique du nord,1844,"autre,autre,sciences_experimentales,politique,acti_droits_femmes",5
http://www.wikidata.org/entity/Q5112314,Christopher B. Field,M,Amérique du nord,1953,"enseignement,sciences_experimentales,enseignement,sciences_experimentales,acti_climat",5
http://www.wikidata.org/entity/Q5109929,Christian Mititelu,M,Europe,1944,"SHS,ecrivain_ne,ecrivain_ne,acti_droits_humains,ecrivain_ne",5
http://www.wikidata.org/entity/Q5104264,Ernesto Pimentel,M,Amérique du sud,1970,"artiste,artiste,artiste,cinema_TV,acti_droits_LGBT",5
http://www.wikidata.org/entity/Q505761,Lev Ponomaryov,M,Europe,1941,"politique,sciences_experimentales,sciences_experimentales,acti_droits_humains,politique",5
http://www.wikidata.org/entity/Q5045357,Carolyn Forché,F,Amérique du nord,1950,"ecrivain_ne,ecrivain_ne,ecrivain_ne,acti_droits_humains,politique",5
http://www.wikidata.org/entity/Q5045164,Caroline Moorehead,F,Europe,1944,"ecrivain_ne,ecrivain_ne,acti_droits_humains,ecrivain_ne,ecrivain_ne",5
http://www.wikidata.org/entity/Q5039875,Carl Bean,M,Amérique du nord,1944,"artiste,artiste,religieux_ses,acti_droits_LGBT,acti_droits_LGBT",5
http://www.wikidata.org/entity/Q5021365,Stanley Cohen,M,Europe,1942,"ecrivain_ne,acti_droits_humains,enseignement,SHS,sciences_experimentales",5
http://www.wikidata.org/entity/Q501180,Andreas Weiß,M,Europe,1968,"cinema_TV,cinema_TV,acti_droits_LGBT,ecrivain_ne,cinema_TV",5
http://www.wikidata.org/entity/Q4989925,Trille,F,Europe,1945,"artiste,artiste,ecrivain_ne,artiste,acti_droits_femmes",5
http://www.wikidata.org/entity/Q4980592,Rose Pastor Stokes,F,Amérique du nord,1879,"ecrivain_ne,ecrivain_ne,ecrivain_ne,politique,acti_droits_femmes",5
http://www.wikidata.org/entity/Q4976415,Hilda Sachs,F,Europe,1857,"ecrivain_ne,ecrivain_ne,ecrivain_ne,SHS,acti_droits_femmes",5
http://www.wikidata.org/entity/Q4948816,Kirstine Frederiksen,F,Europe,1845,"enseignement,autre,autre,acti_droits_femmes,ecrivain_ne",5
http://www.wikidata.org/entity/Q4947472,Emily Faithfull,F,Europe,1835,"ecrivain_ne,ecrivain_ne,autre,autre,acti_droits_femmes",5
http://www.wikidata.org/entity/Q492975,Galina Starovoytova,F,Europe,1946,"politique,acti_droits_humains,SHS,SHS,politique",5
http://www.wikidata.org/entity/Q48779,Ukshin Hoti,M,Europe,1943,"ecrivain_ne,politique,acti_droits_humains,SHS,acti_droits_humains",5
http://www.wikidata.org/entity/Q4877157,Beatrice Harraden,F,Europe,1864,"ecrivain_ne,feministe,ecrivain_ne,feministe,acti_droits_femmes",5
http://www.wikidata.org/entity/Q4877146,Beatrice Faust,F,Océanie,1939,"ecrivain_ne,enseignement,ecrivain_ne,ecrivain_ne,acti_droits_femmes",5
http://www.wikidata.org/entity/Q48413007,Benoit Berthe Siward,M,Europe,1989,"cinema_TV,autre,autre,autre,acti_droits_LGBT",5
http://www.wikidata.org/entity/Q482901,Kwon Young-ghil,M,Asie ,1941,"politique,acti_droits_humains,ecrivain_ne,politique,ecrivain_ne",5
http://www.wikidata.org/entity/Q47893949,Cemil Aksu,M,Asie ,1977,"politique,autre,acti_droits_humains,ecrivain_ne,acti_climat",5
http://www.wikidata.org/entity/Q4769354,Annie Laurie Gaylor,F,Amérique du nord,1955,"ecrivain_ne,politique,acti_droits_humains,politique,acti_droits_femmes",5
http://www.wikidata.org/entity/Q4767613,Anna Whitlock,F,Europe,1852,"enseignement,ecrivain_ne,feministe,acti_droits_femmes,enseignement",5
http://www.wikidata.org/entity/Q47671562,Valérie Cabanes,F,Europe,1969,"droit,droit,acti_droits_humains,acti_climat,ecrivain_ne",5
http://www.wikidata.org/entity/Q4766181,Ann-Margret Holmgren,F,Europe,1850,"ecrivain_ne,ecrivain_ne,acti_droits_femmes,autre,autre",5
http://www.wikidata.org/entity/Q4762583,Angela Vode,F,Europe,1892,"enseignement,enseignement,acti_droits_humains,ecrivain_ne,sciences_experimentales",5
http://www.wikidata.org/entity/Q476220,Arseny Roginsky,M,Europe,1946,"SHS,acti_droits_humains,ecrivain_ne,politique,ecrivain_ne",5
http://www.wikidata.org/entity/Q4738706,Alys Faiz,F,Asie ,1915,"ecrivain_ne,ecrivain_ne,acti_droits_humains,ecrivain_ne,sante",5
http://www.wikidata.org/entity/Q4720750,Alexandra Sicotte-Levesque,F,Amérique du nord,1901,"cinema_TV,acti_droits_humains,ecrivain_ne,cinema_TV,sante",5
http://www.wikidata.org/entity/Q4715,Moncef Marzouki,M,Afrique,1945,"ecrivain_ne,sante,politique,acti_droits_humains,enseignement",5
http://www.wikidata.org/entity/Q47093256,Camille Froidevaux-Metterie,F,Europe,1968,"SHS,enseignement,autre,SHS,acti_droits_femmes",5
http://www.wikidata.org/entity/Q4681689,Adelaide Casely-Hayford,F,Afrique,1868,"ecrivain_ne,droit,enseignement,ecrivain_ne,acti_droits_femmes",5
http://www.wikidata.org/entity/Q465183,Renate Dorrestein,F,Europe,1954,"cinema_TV,ecrivain_ne,ecrivain_ne,ecrivain_ne,acti_droits_femmes",5
http://www.wikidata.org/entity/Q463478,Aletta Jacobs,F,Europe,1854,"sante,ecrivain_ne,acti_droits_humains,feministe,acti_droits_femmes",5
http://www.wikidata.org/entity/Q460839,Doina Cornea,F,Europe,1929,"ecrivain_ne,politique,ecrivain_ne,acti_droits_humains,enseignement",5
http://www.wikidata.org/entity/Q459383,Rita Lejeune,F,Europe,1906,"enseignement,SHS,SHS,SHS,acti_droits_femmes",5
http://www.wikidata.org/entity/Q45843259,Leïla Menchari,F,Afrique,1927,"autre,artiste,artiste,autre,acti_droits_femmes",5
http://www.wikidata.org/entity/Q457812,Susana Chávez,F,Amérique du sud,1974,"ecrivain_ne,ecrivain_ne,SHS,acti_droits_humains,ecrivain_ne",5
